INFINIX SMART 7 - 3+3GB RAM 64GB ROM - 5000 mAh BATTRY,https://www.daraz.pk/products/7-3-3gb-64gb-5000-mah-i423399325-s2004631428.html?search=1,"Rs. 32,999",,Pakistan
Infinix Hot 12 Play (4GB RAM + 64GB ROM),https://www.daraz.pk/products/infinix-hot-12-play-4gb-ram-64gb-rom-i416030712-s1976577944.html?search=1,"Rs. 36,999",-4,Pakistan
Redmi A1 Plus || 2GB Ram 32GB Rom || 6.52 Inches IPS Display || 5000 mAh- Battery charging 10W,https://www.daraz.pk/products/a1-wa2-gb-32gb-652-ips-1-mah-10-i380626088-s1877263552.html?search=1,"Rs. 24,999",-6,Pakistan
Redmi A1 Plus 6.52 Inch Display 2GB RAM 32GB ROM,https://www.daraz.pk/products/a1-652-2gb-32gb-i397665857-s1924672065.html?search=1,"Rs. 23,999",-2,Free Shipping
ZTE Blade V30 Vita official PTA approved 1 year warranty,https://www.daraz.pk/products/zte-v30-pta-1-i397768949-s1947333399.html?search=1,"Rs. 36,900",-1,Free Shipping
Realme C35 || 4GB Ram 128GB Rom || 5000mAh Battery,https://www.daraz.pk/products/c35-4gb-128gb-5000mah-i416662136-s1978038643.html?search=1,"Rs. 52,999",-1,Pakistan
Samsung FOLD 4 12GB+256GB,https://www.daraz.pk/products/samsung-fold-4-12gb256gb-i421203572-s1988626251.html?search=1,"Rs. 424,799",-5,Pakistan
Vivo V25e || 8GB Ram 128GB Rom || 6.44 AMOLED Display || 64 MP Back 32 MP Front Camera || 4500 mAh-Fast charging 44W,https://www.daraz.pk/products/v25e-wach-8gb-128gb-644-67-64-mp-32-mp-2-000-mah-44w-i404756706-s1950153258.html?search=1,"Rs. 116,999",,Pakistan
Redmi 10A 3GB Ram 64GB Rom 5000mAh Battery,https://www.daraz.pk/products/3gb-10a-64gb-5000mah-i409702469-s1961533808.html?search=1,"Rs. 35,999",-3,Pakistan
Oppo A54 || 4GB Ram 128GB rom || 6.51 Inches Display 60Hz refresh rate || 5000 mAh - Fast battery charging 18W,https://www.daraz.pk/products/oppo-a54-4gb-ram-128gb-rom-651-inches-display-60hz-refresh-rate-5000-mah-fast-battery-charging-18w-i231752004-s1451447588.html?search=1,"Rs. 58,999",-2,Pakistan
SparX Neo 7 || 3GB Ram 64GB Rom || 5000mAh Battery,https://www.daraz.pk/products/7-3gb-64gb-5000mah-i409545211-s1961027080.html?search=1,"Rs. 26,799",,Pakistan
Motorolla G Power. 4/64 all Sim working Feb-2022,https://www.daraz.pk/products/g-464-feb-2022-i414452294-s1982531508.html?search=1,"Rs. 26,500",-1,Pakistan
Y51 v ivo snap dragon 6.4 display AMOLED 4/128 used open box 10/10,https://www.daraz.pk/products/y51-v-ivo-snap-dragon-64-display-amoled-4128-used-open-box-1010-i409447142-s1960908924.html?search=1,"Rs. 41,999",,Pakistan
Tecno Camon 19 Neo RAM 6 GB ROM 128 GB Camera Front 32 MP Back 48 MP +2 MP,https://www.daraz.pk/products/19-6-gb-128-gb-32-mp-48-mp-2-mp-i334114730-s1730149703.html?search=1,"Rs. 48,000",,Pakistan
"Xiaomi Redmi Note 12 RAM 8 GB ROM 128 Front Camera 13 MP Back Camera 50 MP + 8 MP + 2 MP Battery Type Li-Po 5000 mAh, non-removable",https://www.daraz.pk/products/12-8-gb-128-13-mp-50-mp-8-mp-2-mp-5000-mah-i421165925-s1988557955.html?search=1,"Rs. 84,999",,Pakistan
Vivo Y22 || 4GB Ram 64GB Rom || 5000mAh Battery,https://www.daraz.pk/products/y22-4gb-64gb-5000mah-i403134373-s1944989457.html?search=1,"Rs. 64,999",,Pakistan
Vivo Y02s || 3GB Ram 32GB Rom || 5000mAh Battery,https://www.daraz.pk/products/y02s-wach-3gb-32gb-i403127651-s1944976391.html?search=1,"Rs. 45,999",,Pakistan
ZTE A52 || 4GB Ram 64GB Rom || 5000mAh Battery,https://www.daraz.pk/products/zte-a52-4gb-64gb-5000mah-i415724365-s1978035431.html?search=1,"Rs. 29,999",,Pakistan
itel vision 3-3gb-64gb-jewel blue,https://www.daraz.pk/products/itel-vision-3-3gb-64gb-jewel-blue-i379056949-s1921628949.html?search=1,"Rs. 35,000",,Pakistan
REDMI 10A - 4GB RAM+128GB ROM - 5000MAH BATTERY,https://www.daraz.pk/products/4gb-10a-128gb-i411055538-s1981757467.html?search=1,"Rs. 41,999",,Pakistan
Redmi A1+ (2-32),https://www.daraz.pk/products/a1-2-32-i422967546-s2002028071.html?search=1,"Rs. 27,999",,Free Shipping
DCODE CYGNAL 2 PRO 3GB 64GB ONE YEAR WARRANTY,https://www.daraz.pk/products/d-2-3gb-64gb-i421748768-s1994397347.html?search=1,"Rs. 31,000",,Pakistan
Tecno CAMON 19 NEO 6/128,https://www.daraz.pk/products/tecno-camon-19-neo-6128-i414636236-s1973391950.html?search=1,"Rs. 48,000",,Free Shipping
SMART 7 | 4GB 64GB & 3GB 64GB,https://www.daraz.pk/products/7-4gb-64gb-3gb-64gb-i422357741-s1998817281.html?search=1,"Rs. 32,999",,Free Shipping
"Samsung Galaxy A23 - 6.6"" Inch Display - 6GB RAM - 128GB ROM",https://www.daraz.pk/products/a23-4gb-66-gb-i316377725-s1675228220.html?search=1,"Rs. 78,499",-3,Free Shipping
"Infinix_Hot 20i - 6.6"" Inch Display - 4GB+3GB Extende RAM - 64GB ROM",https://www.daraz.pk/products/20i-66-4gb-3gb-64gb-i408083799-s1957423296.html?search=1,"Rs. 38,999",,Pakistan
ITEL Vision 3 || 2GB Ram 32GB Rom || 5000mAh Battery || 18W Charger,https://www.daraz.pk/products/3-2gb-32gb-5000mah-18w-i394033196-s1918118709.html?search=1,"Rs. 24,999",,Pakistan
Infinix Smart 6 ||3GB Ram 64GB Rom || 5000mAh Battery || PTA Approved,https://www.daraz.pk/products/6-3gb-64gb-5000mah-pta-i401543112-s1937993920.html?search=1,"Rs. 30,999",,Pakistan
Samsung Galaxy A04 3GB - 32GB OFFICIAL PTA APPROVED 1 YEAR BRAND OFFICIAL WARRANTY,https://www.daraz.pk/products/samsung-galaxy-a04-3gb-32gb-official-pta-approved-1-year-brand-official-warranty-i398315795-s1926922496.html?search=1,"Rs. 36,699",,Pakistan
Samsung A73 5G-8GM RAM-256GB STORAGE-PTA APPROVED-NON ACTIVE,https://www.daraz.pk/products/samsung-a73-5g-8gm-ram-256gb-storage-pta-approved-non-active-i415525755-s1975140209.html?search=1,"Rs. 180,000",,Free Shipping
Xiaomi Redmi 10A - 3GB RAM + 64GB ROM - PTA Approved with Official Warranty,https://www.daraz.pk/products/10-3gb-64gb-pta-i396497456-s1921859794.html?search=1,"Rs. 45,500",-1,Free Shipping
Hot 20i | 4GB | 64GB | Infinix,https://www.daraz.pk/products/20i-hot-4gb-air-64gb-i422395437-s1998717255.html?search=1,"Rs. 39,999",,Free Shipping
PUBG mobile 16400,https://www.daraz.pk/products/pubg-mobile-16400-i412273798-s1969476088.html?search=1,"Rs. 49,994",-21,Pakistan
EDIFIER R1700BTs Active Bluetooth Bookshelf Speakers - 2.0 Wireless Near Field Studio Monitor Speaker - 66w RMS with Subwoofer Line Out,https://www.daraz.pk/products/edifier-r1700bts-active-bluetooth-bookshelf-speakers-20-wireless-near-field-studio-monitor-speaker-66w-rms-with-subwoofer-line-out-i223343595-s1915145730.html?search=1,"Rs. 32,000",-20,Free Shipping
PUBG mobile 21700 UC,https://www.daraz.pk/products/pubg-mobile-21700-uc-i413679149-s1971693559.html?search=1,"Rs. 49,950",-6,Pakistan
a51 mobile 6gb 128gb finger in display,https://www.daraz.pk/products/a51-6gb-128gb-i418900342-s1995940005.html?search=1,"Rs. 36,500",,Free Shipping
PUBG mobile 9600 UC,https://www.daraz.pk/products/pubg-mobile-9600-uc-i412290190-s1969460901.html?search=1,"Rs. 24,994",,Pakistan
App Store & iTunes Gift Cards - 100$,https://www.daraz.pk/products/100-i116010311-s1268148332.html?search=1,"Rs. 29,000",-64,Pakistan
PUBG MOBILE 8000 UC QUICK DELIVERY,https://www.daraz.pk/products/pubg-mobile-8000-uc-quick-delivery-i399812012-s1932298633.html?search=1,"Rs. 21,000",-2,Pakistan
PSN Gift Card 100 USD - US Region (Sony Playstation),https://www.daraz.pk/products/psn-100-usd-us-i225495874-s1444443259.html?search=1,"Rs. 28,990",-2,United States
Brother DCP-T220 All in One / Color Inkjet Printer with Ink Tank System,https://www.daraz.pk/products/dcp-t220-i219388352-s1431717255.html?search=1,"Rs. 59,999",-37,Pakistan
Razer Gold USA $100 Card - Digital code instant to 15 minuts,https://www.daraz.pk/products/usa-100-15-i163806871-s1331196074.html?search=1,"Rs. 33,500",-32,Pakistan
8100 uc pubg mobile,https://www.daraz.pk/products/8100-uc-pubg-mobile-i410658513-s1963908995.html?search=1,"Rs. 19,999",,Pakistan
PAUBG Mobile Uc 6000Uc + 2400Uc Gift🎁,https://www.daraz.pk/products/pubg-uc-6000uc-2400uc-i417691356-s1980741215.html?search=1,"Rs. 20,500",,Free Shipping
Wacom One CTL-472 Digital Graphic Drawing Tablet Pad,https://www.daraz.pk/products/ctl-472-i129395185-s1289093869.html?search=1,"Rs. 20,990",-30,Pakistan
HP Laserjet Enterprise 600 Printer M601n Monochrome Heavy Duty Printer with Returned Warranty By Asian Traders,https://www.daraz.pk/products/hp-600-m601n-i421776798-s1995462967.html?search=1,"Rs. 43,990",,Pakistan
PUBG MOBILE 8400UC - FAST DELIVERY,https://www.daraz.pk/products/pubg-mobile-8400uc-fast-delivery-i337599362-s1745305524.html?search=1,"Rs. 28,000",-4,Pakistan
SanDisk Ultra microSDXC | UHS-I | A1 | Class 10 | Memory Card 1TB - 512GB - 256GB - 128GB - 64GB | 5 Years Warranty,https://www.daraz.pk/products/sandisk-ultra-microsdxc-uhs-i-a1-class-10-memory-card-1tb-512gb-256gb-128gb-64gb-5-years-warranty-i405165804-s1950807951.html?search=1,"Rs. 27,999",-12,Free Shipping
PUBG mobile 15500 UC,https://www.daraz.pk/products/pubg-mobile-15500-uc-i412271874-s1969472188.html?search=1,"Rs. 44,994",,Pakistan
"Daraz Like New Tablets - Samsung Galaxy Tab A8 10.5 inches (X200) 3GB Ram, 32GB Rom WIFI Tablet",https://www.daraz.pk/products/daraz-like-new-tablets-samsung-galaxy-tab-a8-105-inches-x200-3gb-ram-32gb-rom-wifi-tablet-i380084358-s1879632074.html?search=1,"Rs. 42,999",-3,Free Shipping
PUBG mobile 12500 UC,https://www.daraz.pk/products/pubg-mobile-12500-uc-i412280724-s1969471219.html?search=1,"Rs. 34,994",,Pakistan
PS5 Headset Sony PULSE 3D Wireless Headset Ps5 PULSE 3D Wireless Headset PlayStation 5,https://www.daraz.pk/products/ps4-headset-sony-pulse-3d-wireless-headset-i260390869-s1483526482.html?search=1,"Rs. 28,900",-8,Pakistan
"Official MagSafe Leather Case with MagSafe for Apple iPhone 14 Pro Max - Umber, Orange, Forest Green, Ink",https://www.daraz.pk/products/14-i368159017-s1825737720.html?search=1,"Rs. 24,999",-69,Free Shipping
"TL-1700 Mobile TV Bracket, Rooling TV Stand with Wheels for 32 to 70 Inch LCD LED OLED (Black)",https://www.daraz.pk/products/tl-1700-tv-tv-32-70-lcd-led-oled-i416433574-s1977639565.html?search=1,"Rs. 32,500",-1,Pakistan
PS5 Headset Sony PULSE 3D Wireless Headset for Playstation 5,https://www.daraz.pk/products/ps5-3d-5-i336988109-s1744140054.html?search=1,"Rs. 29,500",-1,Free Shipping
"Apple MacBook Pro (13-inch, Mid 2012) - 2.5GHz dual-core Intel Core i5 - RAM 8GB DDR3 - 256GB SSD - 13.3 Inches Glossy Display - MacOS Installed",https://www.daraz.pk/products/apple-macbook-pro-13-inch-mid-2012-25ghz-dual-core-intel-core-i5-ram-8gb-ddr3-256gb-ssd-133-inches-glossy-display-macos-installed-i401836217-s1943008050.html?search=1,"Rs. 46,800",,Free Shipping
8100 uc quick delivery,https://www.daraz.pk/products/8100-uc-quick-delivery-i410845907-s1964247135.html?search=1,"Rs. 20,000",-1,Pakistan
Apple AirPods with wired Charging Case (2nd generation),https://www.daraz.pk/products/apple-airpods-with-wired-charging-case-2nd-generation-i392994513-s1918475738.html?search=1,"Rs. 39,999",-8,Pakistan
Google Nest Hub 7” Smart Display with Google Assistant (2nd Gen),https://www.daraz.pk/products/google-nest-hub-7-smart-display-with-google-assistant-2nd-gen-i268446658-s1482820222.html?search=1,"Rs. 34,500",,Pakistan
"Daraz Like New Tablets - LG Gpad 5 FHD 10.1 Inches 4GB Ram,32GB Rom Wifi Silver",https://www.daraz.pk/products/daraz-like-new-tablets-lg-gpad-5-fhd-101-inches-4gb-ram32gb-rom-wifi-silver-i379826135-s1879624395.html?search=1,"Rs. 32,999",-2,Free Shipping
Ikos adapter with internet,https://www.daraz.pk/products/ikos-adapter-with-internet-i416446307-s1977638996.html?search=1,"Rs. 40,000",,Free Shipping
Moza Mini-S Essential Smart Phone Gimble,https://www.daraz.pk/products/s-i413827634-s2007165726.html?search=1,"Rs. 25,000",,Free Shipping
New original Lot Imported SAVTM Original Slow Juicer 250 watts,https://www.daraz.pk/products/satm-250-i412606969-s1970040872.html?search=1,"Rs. 23,500",,Free Shipping
"SAMSUNG Galaxy Buds 2 True Wireless Earbuds Noise Cancelling Ambient Sound Bluetooth Lightweight Comfort Fit Touch Control US Version,",https://www.daraz.pk/products/samsung-galaxy-buds-2-true-wireless-earbuds-noise-cancelling-ambient-sound-bluetooth-lightweight-comfort-fit-touch-control-us-version-i231733466-s1451449139.html?search=1,"Rs. 21,249",-30,Pakistan
Samsung Galaxy Buds 2 Pro Original / Galaxy Buds 2 Pro,https://www.daraz.pk/products/2-2-i350874291-s1782283833.html?search=1,"Rs. 39,999",-2,Pakistan
Apple AirPods Pro (2nd generation) /1 Year Brand Warranty,https://www.daraz.pk/products/apple-airpods-pro-2nd-generation-1-year-brand-warranty-i359734327-s1804326128.html?search=1,"Rs. 77,499",-29,Pakistan
SONY DualSense Wireless Controller (PS5),https://www.daraz.pk/products/sony-dualsense-wireless-controller-ps5-i365228163-s1917959829.html?search=1,"Rs. 21,999",,Pakistan
PUBG MOBILE 8000 UC QUICK DELIVERY,https://www.daraz.pk/products/pubg-8000-uc-i410790880-s1964136976.html?search=1,"Rs. 20,999",,Pakistan
Apple AirPods Pro (2nd generation) /1 Year Brand Warranty,https://www.daraz.pk/products/apple-airpods-pro-2nd-generation-1-year-brand-warranty-i393348427-s1917347410.html?search=1,"Rs. 77,499",-8,Pakistan
Sectec New 4MP OEM ODM HD 22W PIR Camera Waterproof Security System Wireless WIFI PTZ Red Blue Floodlight Solar CCTV Camera,https://www.daraz.pk/products/4mp-oem-hd-22w-pir-wifi-ptz-cctv-i419708041-s1996637058.html?search=1,"Rs. 28,599",,Free Shipping
"Arg Health care Ultra Slim Vibration Power Plate for Fitness Corded Electric Massager for Body Shaper Weight Loss Slimming Running Jogging Walking High Speed 120 Level Reduce Fat, Random Color",https://www.daraz.pk/products/arg-health-care-ultra-slim-vibration-power-plate-for-fitness-corded-electric-massager-for-body-shaper-weight-loss-slimming-running-jogging-walking-high-speed-120-level-reduce-fat-random-color-i265927090-s1486566382.html?search=1,"Rs. 27,999",-18,Free Shipping
"All-New Echo Dot (New 5th Gen, 2022 release) with clock | Smart speaker with clock and Alexa",https://www.daraz.pk/products/all-new-echo-dot-new-5th-gen-2022-release-with-clock-smart-speaker-with-clock-and-alexa-i178982198-s1917172173.html?search=1,"Rs. 22,500",-8,Pakistan
32 inch led smart led tv full high definition led tv usbh hdmi wifi mobile mirror 1 year warranty,https://www.daraz.pk/products/32-led-led-tv-hdmi-usbh-led-1-i416741132-s1978142796.html?search=1,"Rs. 30,999",,Free Shipping
"Histro Home trainer bike foldable for home - Sportneer ergometer home trainer with 16 magnetic resistance levels, home trainer bike, pulse sensor",https://www.daraz.pk/products/histro-home-trainer-bike-foldable-for-home-sportneer-ergometer-home-trainer-with-16-magnetic-resistance-levels-home-trainer-bike-pulse-sensor-i408022757-s1957262130.html?search=1,"Rs. 39,999",,Pakistan
"HUION Inspiroy Dial Q620M Wireless Graphics Drawing Tablet Android Support with Dial Controller Battery-Free Stylus Tilt 8 Express Keys, 10.5x6.5inch",https://www.daraz.pk/products/huion-inspiroy-dial-q620m-wireless-graphics-drawing-tablet-android-support-with-dial-controller-battery-free-stylus-tilt-8-express-keys-105x65inch-i249758220-s1887798391.html?search=1,"Rs. 26,636",-27,Pakistan
Samsung Galaxy Watch5 SM-R910 44mm Smartwatch / R910 Samsung Watch 5 Original 44mm,https://www.daraz.pk/products/5-sm-r910-44-r910-5-44-i351628861-s1783955968.html?search=1,"Rs. 59,999",-4,Pakistan
Samsung Galaxy Watch5 Pro SM-R920 45mm Smartwatch / R920 Samsung Watch 5 Pro Original 45mm,https://www.daraz.pk/products/5-5-45-r920-5-45-i383547229-s1885194991.html?search=1,"Rs. 83,999",-4,Pakistan
Samsung Galaxy Watch 4 44mm Smart Watch/ Black with 1 Year Brand Warranty,https://www.daraz.pk/products/samsung-galaxy-watch-4-44mm-smart-watch-health-monitoring-fitness-tracker-long-lasting-battery-bluetooth-black-i231718960-s1451429941.html?search=1,"Rs. 43,499",-39,Pakistan
"1 Year Warranty - BOYA BY-WM3D 2.4GHz Wireless Microphone with Apple_MFI Certified Adapter, 3.5mm TRS & TRRS & DSLR and Camcorder",https://www.daraz.pk/products/1-year-warranty-boya-by-wm3d-24ghz-wireless-microphone-with-apple_mfi-certified-adapter-35mm-trs-trrs-dslr-and-camcorder-i232591964-s1860988813.html?search=1,"Rs. 23,300",-5,Free Shipping
Samsung Galaxy Watch 5 Pro - 45MM - R920,https://www.daraz.pk/products/5-45-sm-r920-i362824020-s1813407573.html?search=1,"Rs. 91,990",-5,Free Shipping
"7"" Video Door Phone Kit with ID Keyfobs + Electric Lock fuction + Power Supply+ Door Exit for villa Video Doorbell video Intercom System",https://www.daraz.pk/products/7-video-door-phone-kit-with-id-keyfobs-electric-lock-fuction-power-supply-door-exit-for-villa-video-doorbell-video-intercom-system-i394037220-s1918127604.html?search=1,"Rs. 25,000",,Pakistan
Samsung and LG Gaming Lcd Monitor 22inches 75hz,https://www.daraz.pk/products/samsung-and-lg-gaming-lcd-monitor-22inches-75hz-i389676536-s1913963637.html?search=1,"Rs. 19,999",-1,Pakistan
PlayStation 5 DualSense Wireless Controller,https://www.daraz.pk/products/5-i361161242-s1815125028.html?search=1,"Rs. 22,399",-1,Pakistan
Verbatim 43887 External Slimline Mobile Blu-Ray Writer,https://www.daraz.pk/products/-i422083454-s1996990698.html?search=1,"Rs. 23,990",,Free Shipping
Kindle 11th Gen.ebook Reader 2022 Release 16Gb,https://www.daraz.pk/products/11th-2022-16gb-i390256209-s1914426336.html?search=1,"Rs. 39,500",-3,Pakistan
"Huawei DTAB D01J 8.4’ Inch Calling Sim Active Tablet | Top Rated | 3GB RAM | 16GB ROM | 4800mAh Battery | 10/10 Condition | Memory Card Supported | With Box, Charger, Cable & Free Surprise Gift | High Performance | Affordable | Only By IMAGINARIUM",https://www.daraz.pk/products/d01j-84-3gb-16gb-2-000-mah-i421476758-s1991371128.html?search=1,"Rs. 21,999",-1,Pakistan
Daraz Like New Tablets - Samsung Tab A7 10.4 Wi-Fi 32GB Grey,https://www.daraz.pk/products/daraz-like-new-tablets-samsung-tab-a7-104-wi-fi-32gb-grey-i379805536-s1879621737.html?search=1,"Rs. 37,999",,Free Shipping
Apple Magnetic Bike,https://www.daraz.pk/products/-i272901258-s1486003008.html?search=1,"Rs. 29,999",,Pakistan
"Daraz Like New Tablets - Lenovo Tab M10 TB-X605F 10, 1"" Full HD IPS Display, Octa-core, 3GB RAM, 32GB Flash, Android 9.0 , Slate Black",https://www.daraz.pk/products/daraz-like-new-tablets-lenovo-tab-m10-tb-x605f-10-1-full-hd-ips-display-octa-core-3gb-ram-32gb-flash-android-90-slate-black-i379819860-s1873135638.html?search=1,"Rs. 20,999",-1,Free Shipping
SAMSUNG GALAXY TAB A8 X205 3GB/32GB/10.5INCH/SIM PTA APPROVED(BRAND NEW),https://www.daraz.pk/products/a8-x205-3gb32gb105-pta-i347588005-s1775459765.html?search=1,"Rs. 74,999",-3,Pakistan
TREADMILL APOLLO AIR-04i MOTORIZED 1.50HP RUNNING JOGGING MACHINE FOR HOME USE WITH 2 LEVEL MANUAL INCLINE,https://www.daraz.pk/products/air-04i-150hp-2-i2537289-s10865604.html?search=1,"Rs. 155,000",-10,Free Shipping
Samsung Buds 2 Pro,https://www.daraz.pk/products/2-i416559688-s1977884992.html?search=1,"Rs. 40,000",,Free Shipping
Samsung Galaxy Watch 4 Classic Smart Watch R890 46mm,https://www.daraz.pk/products/4-r890-46-i352095133-s1784161737.html?search=1,"Rs. 52,999",-24,Pakistan
"DEPSTECH 4K Webcam with Remote Control Sony Sensor with Mic, Noise-Cancelling, AutoFocus, Low-Light Correction, Privacy Cover, Streaming Web Camera DW50",https://www.daraz.pk/products/depstech-4k-webcam-with-remote-control-sony-sensor-with-mic-noise-cancelling-autofocus-low-light-correction-privacy-cover-streaming-web-camera-dw50-i411986704-s1968078388.html?search=1,"Rs. 20,000",,Pakistan
"Samsung Galaxy Watch 5 44mm Bluetooth Smartwatch w/Body, Health, Fitness and Sleep Tracker, Improved Battery, SapphireCrystal Glass, Enhanced GPS Tracking",https://www.daraz.pk/products/samsung-galaxy-watch-5-44mm-bluetooth-smartwatch-wbody-health-fitness-and-sleep-tracker-improved-battery-sapphirecrystal-glass-enhanced-gps-tracking-i350015738-s1781087812.html?search=1,"Rs. 59,999",-8,Pakistan
"Samsung Galaxy Watch 4 46mm Classic Smart Watch, Rotating Bezel, Health Monitoring, Fitness Tracker, Bluetooth",https://www.daraz.pk/products/samsung-galaxy-watch-4-46mm-classic-smart-watch-rotating-bezel-health-monitoring-fitness-tracker-bluetooth-i231710737-s1451436662.html?search=1,"Rs. 54,999",-59,Pakistan
SAMSUNG SSD 870 EVO 250GB 500GB 1TB Internal Solid State Drive for Laptop Desktop SSD HHD Hard Drive,https://www.daraz.pk/products/ssd-870-gb-1tb-250-evo-ssd-hhd-i378780099-s1869023166.html?search=1,"Rs. 25,999",,Pakistan
Samsung Galaxy Watch 5 - 40mm - R900 - Fitness and Sleep Tracker Smart Watch,https://www.daraz.pk/products/5-40-r900-i351123928-s1782473939.html?search=1,"Rs. 52,490",-2,Free Shipping
